criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,4668.6813497543335,0.8569999933242798,0.6553186820030212
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,4891.215100765228,0.8598999977111816,0.6069637649536135
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,4865.556877613068,0.8361999988555908,0.7657282041549683
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,4512.713918924332,0.8532000184059143,0.6796602066993713
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,4501.4251935482025,0.8616999983787537,0.604063894367218
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,3269.3695471286774,0.8193999528884888,0.6768312614440919
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,3797.063600063324,0.8093999624252319,0.6831696527481077
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,3792.6822080612183,0.817799985408783,0.6693133257865904
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=1001,1000,1001,6366.786207437515,0.93340003490448,0.2632379616737365
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=2001,1000,2001,4554.051134109497,0.934599995613098,0.2586746638059616
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=3001,1000,3001,4158.849556922913,0.9293999671936036,0.2749680804252625
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=1001,10000,1001,4176.6493191719055,0.9671999216079712,0.1143019231319427
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=2001,10000,2001,4183.623502969742,0.9681000113487244,0.1205815323591231
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=3001,10000,3001,4197.936658143997,0.9671999216079712,0.1168683827996254
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=1001,50000,1001,4607.887360334396,0.979699969291687,0.0651906018957495
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=2001,50000,2001,4090.215529203415,0.979200005531311,0.0659356778055429
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=3001,50000,3001,4061.821003675461,0.9794000387191772,0.0657125905632972
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,3342.926274061203,0.784600019454956,0.7185632892608643
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,3452.5267593860626,0.787100076675415,0.7411681081771849
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,4171.9789271354675,0.810699999332428,0.6505488426208494
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=1001,1000,1001,3965.7798886299133,0.9426000118255616,0.2226482427120208
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=2001,1000,2001,4737.7392790317535,0.939900040626526,0.2397587072014808
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=3001,1000,3001,4661.883738279343,0.942200005054474,0.2272122075796126
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=1001,10000,1001,4877.327506065369,0.9700000286102296,0.119526716697216
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=2001,10000,2001,4635.425226211548,0.9686999320983888,0.1210755099773407
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=3001,10000,3001,4577.117465496063,0.9684999585151672,0.1210527286052704
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=1001,50000,1001,4497.106932640076,0.9786999821662904,0.0709882659494876
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=2001,50000,2001,4872.444801807404,0.977799952030182,0.0716006237655878
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=3001,50000,3001,4102.33104467392,0.9775999784469604,0.0710015363097191
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,3786.730288028717,0.6639999747276306,1.0684741315841677
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,3450.6720604896545,0.6854000687599182,1.0965559061050418
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,3450.032022714615,0.7390999794006348,0.8548530393600464
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1000_random_state=1001,1000,1001,4200.125153541565,0.9110999703407288,0.2982090131759641
