criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=3001,370,3001,1718.5001056194305,0.9054054021835328,0.38858762383461
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=1001,3441,1001,1469.5755014419556,0.9365813136100768,0.1796285480607387
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=2001,3441,2001,1455.3115231990814,0.922237992286682,0.2159959060508151
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=3441_random_state=3001,3441,3001,1483.1661331653595,0.9539117813110352,0.160900151660276
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=1001,370,1001,1852.8160309791565,0.8513513803482056,0.7743363976478577
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=2001,370,2001,1780.588330745697,0.9459459781646729,0.7239617109298706
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=370_random_state=3001,370,3001,1897.1876080036163,0.8783783912658691,0.7757555842399597
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1495.1132802963257,0.8745613694190979,0.8403048889581547
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1649.5522763729095,0.8639876842498779,0.8399661321972691
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1733.375182390213,0.8983641266822815,0.8285169753917427
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=1001,370,1001,1820.2839200496674,0.9054054021835328,0.3441025614738464
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=370_random_state=2001,370,2001,1775.013599395752,0.9459459781646729,0.2295337915420532
