criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=1001,3441,1001,1398.3357968330383,0.9258328080177308,0.3127129995445605
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=2001,3441,2001,1420.198395729065,0.9254897236824036,0.3090142143768928
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=3001,3441,3001,1402.8159296512604,0.9243395328521729,0.3103934649584177
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=1001,370,1001,1369.109039068222,0.8871660232543945,0.3921332362928583
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=2001,370,2001,1560.836712360382,0.8782020807266235,0.414068895268502
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=3001,370,3001,1461.9120342731476,0.8834302425384521,0.3671824114341831
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=1001,3441,1001,1403.85422539711,0.9301717877388,0.2600237369277426
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=2001,3441,2001,1467.6770598888397,0.9279375076293944,0.2757343465843588
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=3001,3441,3001,1409.557592868805,0.9285028576850892,0.2689662925913242
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=1001,370,1001,1924.1523606777191,0.8942400813102722,0.3904993272739068
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=2001,370,2001,1397.949439048767,0.8828784823417664,0.4058277994581126
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=3001,370,3001,1589.3546350002289,0.8895712494850159,0.3669572836024198
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=1001,3441,1001,1397.8172442913055,0.9329551458358764,0.2364617855932577
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=2001,3441,2001,1401.0400438308716,0.9298458099365234,0.244911390314329
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=3001,3441,3001,1446.5760519504547,0.9290321469306946,0.2403066815424108
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=1001,370,1001,1680.5598556995392,0.8907685279846191,0.8239173434855471
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=2001,370,2001,1482.4123928546906,0.8781511187553406,0.8029869972733523
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=3001,370,3001,1504.2382462024689,0.8888897895812988,0.80913016221997
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1659.6974685192108,0.8692543506622314,0.902456571861521
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1635.4486801624298,0.8700616955757141,0.9017322002038152
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1366.0666246414185,0.8684185743331909,0.9002250447264156
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=1001,370,1001,2273.023854970932,0.7365708947181702,0.9982727528122016
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=2001,370,2001,1644.0622889995575,0.7563295364379883,0.9217890793603328
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=3001,370,3001,1685.2813937664032,0.7522462606430054,0.9171146069764766
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=1001,3441,1001,1481.8071484565735,0.9267030358314514,0.296667197562346
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=2001,3441,2001,1476.0305902957916,0.9231667518615724,0.3083543107116635
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=3001,3441,3001,1591.0180542469025,0.9263855814933776,0.3003695975307807
