criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=1001,370,1001,3872.5373237133026,0.8781660795211792,0.4222423956640883
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=2001,370,2001,3456.0312049388885,0.8780617713928223,0.4003600654719993
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=3001,370,3001,3562.575709581375,0.8856541514396667,0.3614589337228562
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=1001,3441,1001,3928.276163339615,0.9360169172286988,0.2132730280412383
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=2001,3441,2001,3513.00035071373,0.9341360926628112,0.2027707194747506
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=3001,3441,3001,3955.9676027297974,0.9323335886001588,0.2204409146802761
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=1001,370,1001,3462.7700300216675,0.8041773438453674,1.5824420721467884
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=2001,370,2001,3505.614693403244,0.7909166812896729,1.69815408319243
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=3001,370,3001,4007.5239696502686,0.8138275146484375,1.567524905456903
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3950.2031469345093,0.8143944144248962,1.430935953773962
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3918.358171224594,0.7730840444564819,1.6310156842089052
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3510.9271519184113,0.7735897302627563,1.4858592225862612
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=1001,370,1001,3990.8827364444733,0.8596357107162476,0.5434683011354852
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=2001,370,2001,3890.6106004714966,0.8296676278114319,0.7114601609946661
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=3001,370,3001,3489.334192752838,0.8425867557525635,0.6268710434745463
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=1001,3441,1001,3474.028839826584,0.9365135431289672,0.2771617091134186
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=2001,3441,2001,3884.116447210312,0.9352003931999208,0.2981052457221191
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=3001,3441,3001,3878.8353192806244,0.9378525018692015,0.2938340357627895
